accession_id,6dc4e6bf-a8f6-4280-af19-5ed501969f01,86e3408b-76a3-4834-b85e-4d2a07677304,a44df6fa-36a7-4500-90fd-d62baf48ef52,3abbb570-87ad-44c5-b66d-141f63b0ca8b,a4fc56a4-2493-451a-9b30-5aa38258bcce,be8e6554-07ae-4ec2-8be0-8598556467c9,d68e848a-5464-4471-88bd-3faf7e088d91,f3a7612e-35c3-43be-8f96-795874f8225c,0d003664-43ff-4eb5-b6c0-28ba7f26ee64,0f40e7fd-789f-49f7-a797-76bbe3c84f47,e83d4619-5e2b-4da7-8c05-93611ea76c85,f424bcaa-7212-4abc-8110-cff56b85c85a,86b5eaae-717c-4806-be60-7ffcab935908,265fa10b-9393-4c95-99a0-df47069deaac,ff79f645-81f1-4a3b-ae72-adc169f30143,ed76d786-d744-4067-b288-5fe2dc06a310,52fed7ff-b663-4fc1-a294-57776659175a,8f6d8863-21b1-4469-b233-21bb7c9b954c,41cd380c-ab97-451e-80b7-3d9653a1e909,e351b00e-5462-4be5-a57c-162a9b7b996e,ddde9a13-c70c-464c-8066-65a88ab92dc7,e4b1e8c9-5921-436d-8f6a-9af5b5baea8e,8ecef704-ed0f-4700-a34e-46a174033332,02fc7dd7-7e17-4930-8424-52173c33b29b,e896f815-d8df-42cc-bdf6-04deb50f6c1a,37fb952c-2a89-4903-98b9-6f6d36743218,85236a1e-2adb-459b-b868-b9486d9a285e,557f6cb1-95e3-4c8c-b253-538a415b0d07,d0982681-8799-412d-a868-81078e4a6560,0f7a5400-3b1d-42d3-b47a-2979084bf616,7e975ee3-173d-4315-aacf-c201122d9868,81ec1c9c-36c0-48e8-929a-8273d1d3febe,eaf6af76-2b28-4128-9371-a3d928d72370,8334ded1-3815-4766-8861-6fa8313fab6b,7f06d0ce-d5ac-4a70-97ea-0ebb8e8b0f67,a4c3a7ab-2ddd-415d-a222-fd3dd1c01231,aef6b437-1da5-4f69-970b-977cdc9cd5c5,3be37b85-90eb-4f47-909a-8be730172d92,0895e2a3-5571-4ee2-b715-a424d0c9fec4,475e779f-c6b7-4f7c-9616-f2c47b9b97a5,f1d9de11-d45a-4443-ac6a-1f58888b6fcc,f4987886-cc3e-4423-84ae-84911abcd473,d7438c8a-6e39-4139-92e7-2aa05bae5d40,91b36078-362b-4909-ac90-1b2d1ea4a545,415d3af2-fc41-43d5-b185-6a09946b9e84,a00a04b4-8de5-4f18-9dc2-531e21aa5167,dc300e50-f729-4d0e-8a33-606e95d91c95,585f73db-7dc1-49d8-a601-f8d33b318a95,646eb67c-2e86-4f89-867f-78c31eff5fe0,b70a538a-a0d7-4a0f-ab48-fd7b4457bfd3,aafbf8fb-290d-408e-b104-241b7d492895,3d4b6861-2763-451d-ae0a-6a5adfc591ec,8ec31b5f-bb8d-4c61-aac5-3204b66e81e2,a576843f-a9f7-47cf-a52f-7f01066fa160,54fb48bb-ab47-4870-beb0-5713d15d8b58,ba7c9ae6-bb71-4bb4-8f3d-f2041f62896f
MIMAT0000093,2571.898991,2813.857069,1087.86765,2387.044528,2376.738515,3326.616211,11003.117205,3012.335228,3101.683525,10794.832048999999,2699.936802,2308.111694,6854.475378,3922.2745640000003,6185.815514000001,3798.984605,3273.837329,6957.819085,1671.42539,4944.337557000001,2417.084483,4582.704719,3266.260073,4433.293976999999,2628.109234,1154.856451,8035.303562,5890.466822,4310.794253,3828.280421,4071.0644420000003,4553.172605,6016.728668,4970.790267,4623.039804999999,3166.000143,2008.3205859999998,7221.622639,4861.314987000001,5243.356494,15396.219229,4607.032953,6138.373597000001,7286.215297000001,4596.179961,7241.0187909999995,1428.577584,7645.399283,9918.211235,10800.278355,4140.123013,3517.496709,8254.930876,13071.567942,2430.092934,3191.140079
MIMAT0000094,2.2462,2.811981,1.364097,3.34398,5.843754,7.941945,0.623441,1.615193,1.230827,5.935886,3.739524,1.285856,3.852092,8.663755,4.343208000000001,0.0,4.345418,1.021182,7.751129,0.332482,1.34059,7.4598,4.1292800000000005,1.475797,1.431589,5.599304,3.498173,0.7644,0.942181,6.9130259999999994,0.620022,2.657236,0.0,10.14447,2.194915,10.100348,7.51125,2.148813,2.2213000000000003,1.968227,8.359122000000001,1.837911,1.72596,3.995914,1.493721,2.869624,3.315334,1.898535,4.4484259999999995,1.637398,1.584433,4.025517,1.886123,0.584315,2.522338,1.485633
MIMAT0000095,10.482267,19.683877,19.779410999999996,23.407862,22.122785999999998,92.12656700000001,67.331671,46.840601,35.693978,125.501583,12.465083,50.791315999999995,38.84192,85.193594,34.745673,54.645924,42.585088999999996,25.018943,52.143962,21.278838,14.746494,63.855893,5.780992,11.806375,54.686662,8.398956,120.686971,99.372007,51.191859,71.05055,22.320792,18.600646,23.739832,51.990408,108.099566,19.894626000000002,46.945315,21.488128,13.3278,13.777588999999999,63.014928999999995,32.46978,52.641754999999996,147.182815,27.633842,60.262111,12.266737000000001,29.74371,114.769398,17.192681,27.463502000000002,41.462826,114.739138,21.765738,27.205222,30.207874
MIMAT0000096,29.949334,76.235962,23.871703999999998,39.570432,50.089326,37.591874000000004,46.758103999999996,50.07098799999999,43.078938,67.838694,26.799927,33.432258,36.915877,40.43086,95.5506,73.589843,79.521136,70.972104,16.911555,78.133236,83.116602,99.961327,17.342974,20.661156,48.387674,54.593213999999996,113.69062500000001,87.906006,83.540087,20.739079,138.884928,47.830235,38.687134,59.598762,78.468214,33.667827,30.045,80.580479,91.81373400000001,90.538437,61.72891,54.524725,49.189835,90.574041,142.650371,22.000453,34.147940999999996,171.500969,86.29947,60.583733,43.307829999999996,147.333921,70.415253,69.095266,39.096246,92.109256
MIMAT0000097,120.546065,681.749514,227.122212,538.38081,140.667523,169.42816900000003,343.51620899999995,486.173137,642.491586,332.409596,275.478316,541.988345,313.303421,1419.893234,843.668362,491.08470100000005,1892.863736,506.505946,533.418643,1394.096388,526.181729,381.046615,1267.688801,1127.508853,792.8134289999999,467.541884,656.781997,493.802434,640.683394,306.09344699999997,313.111109,708.153196,759.6746410000001,504.68737799999997,64.749995,519.402767,381.195959,408.274431,469.06451300000003,609.1662279999999,404.452968,782.950544,876.787233,266.72722799999997,144.144093,194.17791400000002,476.082017,242.37959800000002,506.23091,783.4950249999999,606.309631,112.31192300000001,681.8333980000001,981.2112010000001,663.3750140000001,708.151817
MIMAT0000098,518.123466,3382.8148450000003,1538.7018280000002,1697.627277,716.277359,789.4293749999999,1853.4912709999999,2574.617885,2965.061752,1115.946504,716.1189710000001,2927.894332,1773.888021,2235.7301939999998,1275.274763,2029.9139060000002,4263.723372,2753.104902,1085.862783,4339.553073,2094.672492,1461.82253,6362.393825,2220.3364819999997,3992.412586,2125.635783,149.546898,2295.493363,2410.100183,720.4909789999999,1413.0301350000002,2833.941396,2757.337586,1522.938547,1345.482921,2125.970318,3119.9856520000003,753.158887,2898.4262479999998,3036.974125,291.283298,2653.945046,2820.2171980000003,142.853909,642.3000940000001,1538.1186529999998,2531.920869,711.950517,1341.645365,3708.706862,2578.92852,605.840303,2379.972644,4014.537177,3387.860884,2607.286239
MIMAT0000099,2559.170523,19866.968230000002,3176.300715,3078.1337670000003,3088.841766,7567.615073,6141.521195,2545.544407,4913.460572,3401.262479,4074.835368,5484.8191799999995,7140.172149,12202.418051,11835.244706,18610.944335,13450.804446,5951.955464000001,3368.922759,12533.900686,2921.816767,7373.863722,2939.221136,5287.042498,7776.9585959999995,7041.824699,1960.72601,5113.0719659999995,6882.321529,5529.653041,7581.628996,9786.597442,4899.198032,6223.632303,1918.904478,7450.078258,3843.882412,6823.555071,6906.762046,6643.749943,3829.12151,6590.140089,2909.10409,2566.708449,3507.2572450000002,7515.546184,6020.97877,3740.1133800000002,6471.570557,7432.969008,5715.577403,4633.772559,7598.245781,9984.631054,7451.528309,9105.445783000001
MIMAT0000100,611.715128,949.200281,940.5451320000001,247.454534,398.627553,741.777701,372.817953,303.65631099999996,110.774413,2999.318224,582.119337,880.168497,1310.995058,514.530804,552.130453,561.760094,793.4731859999999,388.559502,332.59391899999997,276.292417,370.002952,201.713007,322.909657,425.76741,325.543112,566.229617,1905.629785,435.708029,419.270744,583.766676,912.672382,650.358331,280.481723,812.825652,927.9003349999999,1061.454804,321.105957,530.219557,169.189019,848.305798,304.143486,226.67582000000002,225.237668,141.521937,430.191691,848.452264,186.321788,785.360526,348.756621,611.568217,528.144281,357.46590399999997,552.319635,338.464546,305.202949,502.639226
MIMAT0000101,16665.306466,14469.836634,5122.86766,13067.717267,15945.519504000002,6828.484685,20801.122192000003,9778.379348,12209.801816000001,32756.760973999997,17333.94329,15381.410632000001,12883.319193,12532.122076,12638.73838,11035.562106,16433.064276999998,14721.860838,6534.906859,10511.413606,14596.348233,9698.039204,14362.459899,8783.943320999999,6923.732155,9408.230556,21377.335688,33398.931596,17267.987803,10114.909859,14339.86878,13046.360788,10980.991424,18831.940367,20899.981020000003,6537.06797,17405.445093,12384.145411,13501.801662,26525.794104,15507.459868,18770.596099,20599.322045,21425.755266,42314.879411,23129.172309,3835.841876,29593.726231,20936.073449,29119.48913,9888.973511,8356.570629,20238.412216,16602.876499,10049.717088,18559.520157
MIMAT0000102,0.0,334.001018,32.05629,1.67199,2.087055,1.058926,6.234414,27.458283,2.461654,28.831445,83.51604900000001,1.285856,1.284031,0.0,9.229319,0.0,345.460669,9.190634,0.0,0.0,0.0,28.347242,0.0,2.213695,8.875846,10.498695,0.0,1.1465999999999998,0.31406,86.79688600000001,386.273706,0.664309,1.758506,31.701468,70.786012,1.224284,165.247508,0.537203,0.370217,32.475744,2.572037,0.0,6.040858,0.0,0.0,4.782707,0.331533,4.429915,56.939856,0.818699,2.112577,3.220414,235.45099900000002,7.450019,4.504175,0.495211
MIMAT0000103,9.733532,13.747467,37.512677000000004,18.391891,34.227705,41.827578,16.209477000000003,8.075965,25.847363,44.095152,39.888261,26.360051000000002,22.791542,19.734109,22.801847,146.451074,18.250753,13.785948,14.797609000000001,26.93103,20.77915,7.161408,56.984057,21.399054,8.589528999999999,13.298347,81.332523,18.345601,18.529567,51.847697,17.980638,17.27203,14.947302,24.093117,40.605929,17.446055,9.389063,58.017946,16.65975,28.539289,86.16327,2.450549,61.27155,36.296215,41.824193,22.000451,12.266737000000001,24.048106999999998,71.174821,9.824387999999999,15.316182999999999,48.708755,8.487554,12.562775,14.413361,20.798864000000002
MIMAT0000104,37.436666,74.67375200000001,44.333166,61.86363299999999,45.080393,42.357042,44.88778,45.225407000000004,55.387207,80.55845,52.35334399999999,91.93871000000001,40.125951,50.538573,31.488264,90.347927,51.275921999999994,46.974342,42.278888,48.209869,47.590959,47.145937999999994,66.894329,31.729630999999998,33.212842,58.09277900000001,47.225336999999996,69.178204,74.118272,69.130263,50.841803999999996,50.487472,25.498338,58.330702,43.898301,36.422467,80.745942,64.464384,39.242967,45.269219,50.154740000000004,33.695054,90.612855,45.287020999999996,177.005959,127.220009,23.207338999999997,64.55018100000001,66.726395,40.116255,34.329378,47.903652,55.011914999999995,74.50018299999999,78.913159,70.81518200000001
MIMAT0000222,634.177133,492.721808,1391.379315,1449.6154139999999,922.89583,1176.996313,759.351621,1910.7735000000002,1597.613183,863.2473709999999,856.9743970000001,473.195041,867.0415409999999,1310.633654,299.681424,1091.461248,1418.7787210000001,461.573969,1023.853749,785.987088,2164.383195,366.127014,5135.997821,841.204247,284.599694,414.34849599999995,829.9415640000001,1003.6572729999999,392.88967,2254.798792,608.24158,796.506269,1190.508638,1185.634922,248.02539900000002,1082.879784,2919.059705,231.534579,394.280747,652.467221,1921.312354,452.739009,287.372195,842.804759,992.577701,3364.156288,252.62848100000002,1760.5745220000001,2460.869419,494.49424899999997,581.486851,568.805544,966.009237,525.883628,630.764781,363.484918
MIMAT0000226,425.280534,362.74573,879.842803,875.565481,733.808623,2194.09479,1786.783041,2017.376245,512.02395,1773.133846,2147.110405,461.622338,1910.316257,1111.367282,996.2235760000001,340.261952,664.848833,814.392122,294.542921,598.799808,5800.73464,1718.141279,115.619827,67.148759,211.016072,221.872421,1066.068247,1568.166711,458.84236999999996,904.838348,291.41034,308.239289,2173.513557,574.430612,9969.304116000001,218.534809,215.94845,1751.282437,26.285384,788.2748760000001,1685.970879,1579.991751,1826.064748,1266.371593,1833.542707,2448.7461120000003,272.18895,578.420243,2633.468359,212.861764,682.890553,552.703477,349.875785,833.087313,3041.940181,1240.008495
MIMAT0000227,220.1276,214.960433,378.53702200000004,347.77394000000004,171.13853,400.803512,223.81546,363.41845900000004,153.85335,566.453089,373.952466,756.083385,343.478136,342.699655,293.709512,249.18541,604.447534,317.587397,172.638793,390.666172,259.40424099999996,337.18298699999997,354.29218000000003,259.00236,248.237358,166.579294,599.936683,267.540018,255.64523499999999,361.78171599999996,401.77425500000004,160.762734,336.75392,465.377559,420.326231,284.95225300000004,473.208778,765.5145630000001,326.901315,293.26581,1047.4624569999999,152.546703,331.384151,567.086728,476.497047,365.398833,114.379034,456.28117499999996,593.420066,386.425968,454.732225,371.957767,286.69066899999996,237.96233999999998,188.27454799999998,381.312516
MIMAT0000231,384.848932,609.575292,581.78753,1645.7955829999999,602.3241419999999,652.827913,1520.573562,862.513142,1056.049393,1568.76978,862.583687,4467.06408,1099.130041,954.938366,467.43787499999996,350.46252200000004,1646.913121,1784.003808,431.949309,1581.6161510000002,909.590582,791.335649,1775.590181,872.9338799999999,939.1217260000001,782.502734,208.141298,1683.973318,664.86605,284.970312,716.125408,1031.671587,2468.06333,1365.699265,1001.429987,845.062489,2811.085478,1656.734674,1189.135918,1554.8992589999998,416.67014600000005,2883.684055,1922.71846,291.368694,1040.376778,488.792679,426.683535,973.948307,363.881268,1163.371401,822.320645,409.79762700000003,917.913106,2582.965083,1013.619725,1124.129107
MIMAT0000232,1239.153659,5695.201717,9383.625786,7184.541447,5863.790428,4810.70108,4662.094761,7896.679322,8738.870251,2798.346095,5467.185048,7137.144265,4228.312168,5190.552073,3111.909298,3402.619509,9180.562948,6378.298669,2310.541252,7421.327313,11269.673161,4354.434822,4131.757053,7774.498225,4939.264879,6837.4501040000005,771.347163,4207.257899,5535.630156,4640.561029,2884.342339,4909.906439,7216.029837,7158.191596,1493.0909589999999,7968.868888,7050.247445,7954.905012,5682.455546,7568.816592,2074.348612,10188.159305,5828.563937,630.355357,4408.717957,2660.141773,4057.306218,3262.315479,2375.459633,2328.3802029999997,7260.399424,2758.686762,2534.949073,7738.523651,9889.188259999999,5706.812269
MIMAT0000242,0.0,4.061751,0.0,0.0,1.252233,1.058926,0.0,1.615193,1.230827,1.695968,2.493016,0.642928,0.9630240000000001,1.4439600000000001,0.0,1.457224,2.1727090000000002,0.510591,0.0,0.997446,0.0,3.580704,0.825856,2.213695,0.8589530000000001,0.0,2.62363,0.0,1.2562410000000002,6.9130259999999994,0.0,1.328618,0.879253,2.536118,0.0,0.306071,2.816719,0.0,0.370217,0.0,3.215046,0.612637,0.0,0.332993,1.493722,5.739248,0.663066,0.632845,0.889685,0.0,0.0,1.610207,3.143538,1.3147090000000001,0.720668,23.274919
MIMAT0000243,52170.240994,70583.883151,82057.277085,45795.251434000005,91753.209889,47238.162000000004,41206.359101999995,38847.010518,32216.891374000003,76790.856701,83318.47911100001,97433.17405799999,65892.26792299999,96717.35124100001,98571.844279,93924.68480300001,127381.56022300001,61820.276169000004,206363.25457299998,70115.101891,41882.725152,20344.965053,22984.395453999998,80562.27862499999,66218.102431,128195.365316,101157.545471,61525.796016,102092.899085,83445.221944,61469.600943,90336.69828,51434.545323,150308.07487299998,33848.882295999996,221049.49354000002,50592.966278,64571.287671,27099.119217,86662.999202,31594.914305,29791.329589,59171.056357,73413.25604400001,97420.49296100001,167553.540013,29929.181140999997,151656.85124299998,67068.923026,43133.161406,215837.779426,85862.263715,62162.521544999996,18686.398211,37476.544502000004,47825.503466999995
MIMAT0000244,1400.880061,357.746647,594.7464540000001,727.315692,1399.161838,672.947509,877.182042,1786.403624,529.255525,1514.498825,857.597654,1484.520863,930.601046,1548.886922,638.451734,465.583267,1023.7802959999999,309.417948,636.297269,452.175313,927.6885550000001,471.161006,632.605618,216.204249,269.71118,519.335446,1368.660218,691.399849,275.745104,1909.9155799999999,2387.084694,567.319729,211.899987,863.548004,4500.124562999999,670.6019249999999,743.613795,521.087104,227.683248,897.511471,940.722883,411.07967,601.496753,631.354335,911.169898,1160.284781,381.926518,1107.478582,745.556244,819.517785,326.393165,263.671362,564.265078,205.971089,317.814644,403.101802
MIMAT0000245,5216.425112,4477.3008930000005,12082.492424000002,5694.240941,8153.290034,2041.6094400000002,6702.618453,9185.603458,3426.621801,11859.899531,5316.980807,4471.5645779999995,5658.080036,5994.837363999999,5442.583860999999,8556.094406,3469.815648,2402.8397019999998,6538.430098000001,6754.036248,9797.034611000001,2955.5730080000003,9733.537596999999,3240.112159,4449.089154,10940.340114999999,13834.399984000001,8066.331579,4803.869222,6143.376168000001,7862.498962000001,8722.374719,4062.149123,7900.00596,8084.969553,4560.460376,6813.64306,2142.90357,3231.251027,12824.966564999999,10978.744032999999,3063.799442,6287.6690610000005,4778.446575,13688.460557,10837.61465,2357.534278,10007.176461000001,59081.328799999996,6737.074788,6112.741902,7377.96746,3766.587272,3717.997243,6177.3870529999995,6346.129751
MIMAT0000250,29.200599,35.930884,37.512679,23.965191,41.323693000000006,12.177649,36.159599,9.691158000000001,18.462402000000004,818.304237,14.958098,36.646898,51.04021,90.969431,27.145056,18.94392,131.666142,21.955399,33.118461999999994,33.913149,16.087084,10.742113,37.989372,6.641085,39.51183,18.197737999999998,20.989039000000002,14.523601000000001,19.471749,16.514452000000002,48.361715999999994,47.165927,19.343567,57.062642999999994,12.620761,18.670339,98.585162,16.653299,9.625634,16.729929000000002,19.933294,47.785714,18.12257,12.986719,22.405817,44.000907000000005,18.565872,11.391207999999999,42.704891999999994,76.139015,8.450308,14.894414,74.81620600000001,22.934368999999997,6.486013,30.703084999999998
MIMAT0000252,0.748733,1.5622099999999999,21.825558,9.47461,2.087055,21.707983,1.870323,30.688668,0.0,0.847984,5.609286,3.21464,0.321008,7.219795,1.6287029999999998,3.6430610000000003,0.434542,0.510591,0.0,1.994892,4.6920649999999995,1.49196,0.825856,0.737898,0.286318,2.099739,1.749087,4.9686,0.942181,1.9202849999999998,0.620022,3.3215450000000004,0.0,1.268059,4.93856,1.224284,19.717031,4.834827,3.331951,10.825246,38.580565,0.0,1.72596,3.32993,6.721748,9.565411,1.989198,3.164225,12.455594,11.461786,1.056288,2.817863,12.888508,0.876473,1.081002,6.9329540000000005
MIMAT0000253,26734.272295000002,31049.597427999997,40380.692295,9534.244863,8585.310469,5046.312128,13238.778054,3194.852056,17225.421007,10684.594172,33208.84871,111116.61171699999,28058.632680000002,14308.191918,24969.651824999997,5506.1232580000005,15201.138500000001,26176.451968,44463.297696,108691.64070999999,8998.713033,66993.18710899999,23770.610268,20207.349466,11761.926921,13988.461233000002,270205.010436,15673.640922999999,34168.524851,105000.422463,11493.347786,15917.503471,103750.981464,45147.963432000004,269880.717345,19569.578233,9038.851004,9191.546784,23069.310855,15091.379853000002,93672.97951500001,28817.848823999997,43709.051621000006,3385.870717,10957.19145,6399.262312,12576.05791,10539.399023,8416.422523,14743.95186,14599.492349,6086.984174,11244.121190999998,14611.530494,21508.340380999998,45731.7511
MIMAT0000254,46307.659018,124536.764948,22272.299751000002,37399.631827,21726.662546,29153.29331,41745.635906999996,112063.716139,49333.999621,63297.740633,143919.345932,34185.770199,69155.31022,81245.328188,40796.305664,33231.279035,109150.796841,55827.473454,35372.632029,81432.451493,45250.958523,49957.091225,121061.39000099999,48685.064932,57017.286428,48914.819888,32965.908554,51073.771863,36698.596145,37173.263484,36852.247518000004,73872.468654,37680.389752999996,45797.20951,27400.221907000003,56007.962744000004,17180.107579,50622.806532,63807.582114000004,45268.23488,18811.885643999998,91002.99150599999,88747.954738,203805.241842,18360.073435,18808.474572,37935.050613,47052.018587,29166.551748,76766.138603,44733.820564,30238.475651,59480.140544999995,37423.193604,135149.777358,56141.582822
MIMAT0000255,292.005998,73.42398299999999,154.825052,144.905808,165.294774,229.786954,49.251870000000004,72.68369,48.002246,254.39509999999999,64.818426,300.247397,157.293727,215.149925,122.15275500000001,174.138343,185.98385699999997,170.026695,115.562293,114.373757,99.203688,77.88031799999999,76.80460000000001,125.442738,119.39444,83.98956,450.389784,315.697221,231.77663600000002,133.65184399999998,202.747194,174.71321799999998,105.510367,171.187929,268.32836599999996,86.924211,459.125184,218.641703,83.668967,173.203968,474.54100100000005,83.318679,106.146488,196.132755,168.790489,74.610233,145.874711,159.476916,524.024616,72.04552,116.719884,188.79674699999998,190.81276,140.966028,107.199382,112.90812
MIMAT0000256,795.154796,1464.4179490000001,2271.904171,1140.2972419999999,3944.951826,1657.219276,4681.421444,649.307645,1513.916963,2638.925167,2299.1844069999997,3255.787638,1215.976808,1489.684598,619.993093,1046.287286,1354.466547,903.234899,425.60747499999997,1176.320777,629.407192,1718.43967,1598.031161,1613.046038,1017.859064,2441.996459,1067.817334,2508.760977,2551.4273940000003,1838.480973,688.22442,950.6259130000001,1319.758837,1077.849928,671.095274,940.556689,2080.61637,1174.326197,1182.101804,936.876007,1809.428702,1864.868125,3195.613308,1159.147915,1748.400602,1232.981927,390.546385,1906.128851,2251.793381,2219.493224,1449.756047,1553.044441,803.802674,3659.127493,835.4345269999999,2007.090431
MIMAT0000257,178.198533,316.50423,952.822009,304.85952499999996,1084.433902,586.115569,1140.89775,208.359914,471.40666500000003,770.81715,1069.504051,983.67991,253.917019,361.47112500000003,175.35706399999998,792.001588,470.174145,234.871712,80.329887,489.41328500000003,170.925272,648.70426,345.207769,321.723725,265.702737,1082.765411,263.237524,565.656038,790.490236,653.280995,164.925852,233.836706,198.711189,183.868518,176.690665,188.845901,381.195959,278.808462,222.870433,160.410491,592.854743,482.758234,652.412549,587.399286,612.4256760000001,304.180173,86.198691,683.472497,727.762541,799.050306,257.734406,789.403876,209.045284,811.467655,258.53969,566.5214510000001
MIMAT0000258,26.954399,42.179731000000004,12.276876,24.522521,19.200908,15.88389,50.498753,4.845579000000001,9.846614,62.750792000000004,16.204605,79.723077,10.593251,30.804465,30.945363999999998,33.516168,18.685294000000003,24.508352000000002,5.637185000000001,12.634312,10.054427,56.992875999999995,28.079101,26.564345,14.029564,21.697303,6.996346,55.801202999999994,49.307495,40.325987,17.360616,16.607721,21.102073,12.680587,71.334739,26.322118000000003,17.839218,16.116096,29.987551,10.825247,61.0859,26.343405999999998,37.971103,69.262502,11.202907999999999,17.217745999999998,13.261337000000001,13.922588,53.381114,27.017069,59.152158,95.80730299999999,21.376059,48.936394,49.365766,25.255762999999998
